EAP Name,Visit Type Name,Visit Type Length,DEP Name,Room Name
NM LUNG QD FUNC VENT / PERF SPECT CT,"NM LUNG QD VENT DOSING AND SCAN
NM LUNG QD VENT PERFUSION INJ AND SCAN
NM SPECT CT","90
90
60","MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
1155 NORTHERN BLVD RAD CT
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM PREP 1
MSSN NM PREP 2
MSSN NM 2
MSSN NM 1
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM PREP 1
MSSN NM PREP 2
MSSN NM 1
MSSN NM 2
DOCMH CT 1
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSM NM 1
MSM NM 2"
NM MIBG I-123 SPECT,"NM MIBG I123 PROTOCOL SSKI ADMINISTRATION
NM MIBG I123 PROTOCOL INJECTION
NM MIBG I123 PROTOCOL SCAN
NM MIBG I123 PROTOCOL SCAN","15
45
45
45","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
RA NM PREP
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
RA NM PREP
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
MSH NM 4"
NM MIBG I-123 SPECT CT,"NM MIBG I123 PROTOCOL SSKI ADMINISTRATION
NM MIBG I123 PROTOCOL INJECTION
NM MIBG I123 PROTOCOL SCAN
NM MIBG I123 PROTOCOL SCAN","15
45
45
45","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
RA NM PREP
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
RA NM PREP
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
MSH NM 4"
NM PARATHYROID IODINE MIBI SPECT,"NM PARATHYROID IODINE MIBI - I123 DOSING AND SCAN
NM PARATHYROID IODINE MIBI - MIBI INJ AND SCAN","30
240","MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2"
NM PARATHYROID MIBI TC SPECT,"NM PARATHYROID MIBI TC - MIBI INJ AND SCAN
NM PARATHYROID MIBI TC - TC04 INJ AND SCAN","45
180","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
NM TUMOR IMAGING SPECT,NM TUMOR IMAGING SPECT,30,"MSH RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4"
NM TUMOR IMAGING SPECT CT,NM TUMOR IMAGING SPECT CT,30,"MSH RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4"
NM WHITE BLOOD CELL LIMITED HMPAO PROTOCOL SPECT,"NM WBC HMPAO BLOOD SAMPLE
NM WBC HMPAO INJ
NM WBC HMPAO SCAN
NM SPECT","30
15
45
60","MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
5 CUBA HILL RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
341 CENTRAL PARK AVE RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSH NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
DOCCU NM 1
DOCMH CT 1
DOCSC NM 1
MSB NM 1
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSQ NM 1
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
NM WHITE BLOOD CELL LIMITED HMPAO PROTOCOL SPECT CT,"NM WBC HMPAO BLOOD SAMPLE
NM WBC HMPAO INJ
NM WBC HMPAO SCAN
NM SPECT CT","30
15
45
60","MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSH NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
DOCMH CT 1
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSM NM 1
MSM NM 2"
NM WHITE BLOOD CELL LIMITED IN111 PROTOCOL SPECT,"NM WBC BLOOD SAMPLE
NM WBC INJ
NM WBC SCAN
NM SPECT","30
15
45
60","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
5 CUBA HILL RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
341 CENTRAL PARK AVE RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2
DOCCU NM 1
DOCMH CT 1
DOCSC NM 1
MSB NM 1
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSQ NM 1
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
NM WHITE BLOOD CELL LIMITED IN111 PROTOCOL SPECT CT,"NM WBC BLOOD SAMPLE
NM WBC INJ
NM WBC SCAN
NM SPECT CT","30
15
45
60","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
1155 NORTHERN BLVD RAD CT
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2
DOCMH CT 1
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSM NM 1
MSM NM 2"
NM Y90 SIRSPHERE SPECT,NM Y90 SIRSPHERE SCAN,45,"MSH RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
MSSN NM 2
MSSN NM 1"
NM Y90 SIRSPHERE SPECT CT,NM Y90 SIRSPHERE SCAN,45,"MSH RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
MSSN NM 2
MSSN NM 1"
NM Y90 THERASPHERE SPECT,NM Y90 THERASPHERE SCAN,45,"MSH RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
MSSN NM 2
MSSN NM 1"
NM Y90 THERASPHERE SPECT CT,NM Y90 THERASPHERE SCAN,45,"MSH RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
MSSN NM 2
MSSN NM 1"
NM BONE SPECT,"NM BONE SPECT INJECTION
NM BONE SPECT SCAN","30
45","5 CUBA HILL RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
5 CUBA HILL RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
MSSN RAD NM","DOCCU NM 1
MSH NM PREP
MSM NM PREP
MSW NM PREP
MSB NM 1
NY NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
DOCCU NM 1
MSB NM 1
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
DOCMH CT 1
MSSN NM 1
MSSN NM 2"
NM BRAIN I123 SPECT,"NM BRAIN I123 SSKI ADMIN
NM BRAIN I123 INJECTION
NM BRAIN I123 SCAN","30
45
60","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
RA NM PREP
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
NY NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSH NM 4
RA NM PREP
DOCMH CT 1
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSM NM 1
MSM NM 2"
NM THERAPY LU-177 DOTATATE,NM LU-177 DOTATATE THERAPY DOSING,360,MSH RAD NUCLEAR MEDICINE,"MSH NM THERANOSTICS ROOM 1
MSH NM THERANOSTICS ROOM 2
MSH NM THERANOSTICS ROOM 3"
NM CONSULT,NM CONSULT,30,"MSH RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE","MSH NM CONSULT
MSW NM PREP"
NM BRAIN DEATH FLOW/STATIC,NM BRAIN DEATH INJ AND SCAN,90,"MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
NM GASTROESOPHAGEAL ADULT,"NM GASTROESOPHAGEAL ADULT DOSING
NM GASTROESOPHAGEAL ADULT SCAN
NM GASTROESOPHAGEAL ADULT SCAN","60
30
30","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2"
NM GASTROESOPHAGEAL PEDIATRIC,"NM GASTROESOPHAGEAL PEDS DOSING
NM GASTROESOPHAGEAL PEDS SCAN
NM GASTROESOPHAGEAL PEDS SCAN","90
30
30","MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2"
NM LIVER SPLEEN SPECT,"NM LIVER SPLEEN TC SULFUR COLLOID INJECTION
NM LIVER SPLEEN SCAN
NM LIVER SPLEEN SPECT","30
45
45","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
5 CUBA HILL RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
5 CUBA HILL RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
5 CUBA HILL RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
1155 NORTHERN BLVD RAD CT","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
DOCCU NM 1
NY NM 2
RA NM PREP
DOCMH CT 1
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
DOCCU NM 1
MSH NM 4
DOCMH CT 1
MSSN NM 1
MSSN NM 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
DOCCU NM 1
MSH NM 4
DOCMH CT 1"
NM LUNG SPECT,NM LUNG SPECT,60,"MSB RAD NUCLEAR MEDICINE
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE","MSB NM 1
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSQ NM 1
MSW NM 1
MSW NM 2
NY NM 1
MSH NM 4
NY NM 2"
NM THERAPY LU-177 PSMA,NM LU-177 PSMA THERAPY DOSING,120,MSH RAD NUCLEAR MEDICINE,"MSH NM THERANOSTICS ROOM 1
MSH NM THERANOSTICS ROOM 2
MSH NM THERANOSTICS ROOM 3"
NM WHITE BLOOD CELL LIMITED IN111 PROTOCOL,"NM WBC BLOOD SAMPLE
NM WBC INJ
NM WBC SCAN","30
15
45","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
NM WHITE BLOOD CELL WHOLE BODY IN111 PROTOCOL,"NM WBC BLOOD SAMPLE
NM WBC INJ
NM WBC SCAN","30
15
45","MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM
MSH RAD NUCLEAR MEDICINE
MSM RAD NUCLEAR MEDICINE
MSW RAD NUCLEAR MEDICINE
55 E 34TH ST RAD NUCLEAR MEDICINE
MSQ IP RAD NUCLEAR MEDICINE
MSB RAD NUCLEAR MEDICINE
1468 MADISON AVE RAD NUCLEAR MEDICINE
MSSN RAD NM","MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM PREP
MSM NM PREP
MSW NM PREP
NY NM 1
MSQ NM 1
MSB NM 1
NY NM 2
RA NM PREP
MSSN NM PREP 1
MSSN NM PREP 2
MSH NM 1
MSH NM 2
MSH NM 3
MSM NM 1
MSM NM 2
MSW NM 1
MSW NM 2
NY NM 1
MSQ NM 1
MSB NM 1
MSH NM 4
NY NM 2
MSSN NM 1
MSSN NM 2"
